,keyword,type,date,index
0,消化道出血,pc,2019-09-21,0
0,消化道出血,pc,2019-09-22,0
0,消化道出血,pc,2019-09-23,0
0,消化道出血,pc,2019-09-24,57
0,消化道出血,pc,2019-09-25,57
0,消化道出血,pc,2019-09-26,57
0,消化道出血,pc,2019-09-27,59
0,消化道出血,pc,2019-09-28,0
0,消化道出血,pc,2019-09-29,0
0,消化道出血,pc,2019-09-30,0
0,消化道出血,pc,2019-10-01,0
0,消化道出血,pc,2019-10-02,0
0,消化道出血,pc,2019-10-03,0
0,消化道出血,pc,2019-10-04,57
0,消化道出血,pc,2019-10-05,0
0,消化道出血,pc,2019-10-06,0
0,消化道出血,pc,2019-10-07,59
0,消化道出血,pc,2019-10-08,61
0,消化道出血,pc,2019-10-09,59
0,消化道出血,pc,2019-10-10,57
0,消化道出血,pc,2019-10-11,57
0,消化道出血,pc,2019-10-12,0
0,消化道出血,pc,2019-10-13,57
0,消化道出血,pc,2019-10-14,0
0,消化道出血,pc,2019-10-15,59
0,消化道出血,pc,2019-10-16,0
0,消化道出血,pc,2019-10-17,59
0,消化道出血,pc,2019-10-18,0
0,消化道出血,pc,2019-10-19,59
0,消化道出血,pc,2019-10-20,57
0,消化道出血,pc,2019-10-21,0
0,消化道出血,pc,2019-10-22,0
0,消化道出血,pc,2019-10-23,0
0,消化道出血,pc,2019-10-24,57
0,消化道出血,pc,2019-10-25,63
0,消化道出血,pc,2019-10-26,0
0,消化道出血,pc,2019-10-27,0
0,消化道出血,pc,2019-10-28,57
0,消化道出血,pc,2019-10-29,0
0,消化道出血,pc,2019-10-30,0
0,消化道出血,pc,2019-10-31,0
0,消化道出血,pc,2019-11-01,57
0,消化道出血,pc,2019-11-02,0
0,消化道出血,pc,2019-11-03,0
0,消化道出血,pc,2019-11-04,0
0,消化道出血,pc,2019-11-05,59
0,消化道出血,pc,2019-11-06,63
0,消化道出血,pc,2019-11-07,61
0,消化道出血,pc,2019-11-08,59
0,消化道出血,pc,2019-11-09,0
0,消化道出血,pc,2019-11-10,61
0,消化道出血,pc,2019-11-11,0
0,消化道出血,pc,2019-11-12,57
0,消化道出血,pc,2019-11-13,57
0,消化道出血,pc,2019-11-14,57
0,消化道出血,pc,2019-11-15,0
0,消化道出血,pc,2019-11-16,59
0,消化道出血,pc,2019-11-17,59
0,消化道出血,pc,2019-11-18,0
0,消化道出血,pc,2019-11-19,57
0,消化道出血,pc,2019-11-20,0
0,消化道出血,pc,2019-11-21,57
0,消化道出血,pc,2019-11-22,57
0,消化道出血,pc,2019-11-23,57
0,消化道出血,pc,2019-11-24,0
0,消化道出血,pc,2019-11-25,59
0,消化道出血,pc,2019-11-26,57
0,消化道出血,pc,2019-11-27,59
0,消化道出血,pc,2019-11-28,0
0,消化道出血,pc,2019-11-29,57
0,消化道出血,pc,2019-11-30,64
0,消化道出血,pc,2019-12-01,0
0,消化道出血,pc,2019-12-02,59
0,消化道出血,pc,2019-12-03,0
0,消化道出血,pc,2019-12-04,59
0,消化道出血,pc,2019-12-05,63
0,消化道出血,pc,2019-12-06,0
0,消化道出血,pc,2019-12-07,0
0,消化道出血,pc,2019-12-08,0
0,消化道出血,pc,2019-12-09,0
0,消化道出血,pc,2019-12-10,0
0,消化道出血,pc,2019-12-11,0
0,消化道出血,pc,2019-12-12,57
0,消化道出血,pc,2019-12-13,0
0,消化道出血,pc,2019-12-14,0
0,消化道出血,pc,2019-12-15,57
0,消化道出血,pc,2019-12-16,61
0,消化道出血,pc,2019-12-17,0
0,消化道出血,pc,2019-12-18,0
0,消化道出血,pc,2019-12-19,0
0,消化道出血,pc,2019-12-20,0
0,消化道出血,pc,2019-12-21,0
0,消化道出血,pc,2019-12-22,0
0,消化道出血,pc,2019-12-23,57
0,消化道出血,pc,2019-12-24,0
0,消化道出血,pc,2019-12-25,59
0,消化道出血,pc,2019-12-26,0
0,消化道出血,pc,2019-12-27,57
0,消化道出血,pc,2019-12-28,0
0,消化道出血,pc,2019-12-29,0
0,消化道出血,pc,2019-12-30,57
0,消化道出血,pc,2019-12-31,0
0,消化道出血,pc,2020-01-01,0
0,消化道出血,pc,2020-01-02,0
0,消化道出血,pc,2020-01-03,57
0,消化道出血,pc,2020-01-04,59
0,消化道出血,pc,2020-01-05,59
0,消化道出血,pc,2020-01-06,68
0,消化道出血,pc,2020-01-07,59
0,消化道出血,pc,2020-01-08,0
0,消化道出血,pc,2020-01-09,57
0,消化道出血,pc,2020-01-10,0
0,消化道出血,pc,2020-01-11,0
0,消化道出血,pc,2020-01-12,57
0,消化道出血,pc,2020-01-13,59
0,消化道出血,pc,2020-01-14,57
0,消化道出血,pc,2020-01-15,57
0,消化道出血,pc,2020-01-16,59
0,消化道出血,pc,2020-01-17,0
0,消化道出血,pc,2020-01-18,0
0,消化道出血,pc,2020-01-19,57
0,消化道出血,pc,2020-01-20,57
0,消化道出血,pc,2020-01-21,57
0,消化道出血,pc,2020-01-22,59
0,消化道出血,pc,2020-01-23,0
0,消化道出血,pc,2020-01-24,0
0,消化道出血,pc,2020-01-25,0
0,消化道出血,pc,2020-01-26,57
0,消化道出血,pc,2020-01-27,57
0,消化道出血,pc,2020-01-28,0
0,消化道出血,pc,2020-01-29,0
0,消化道出血,pc,2020-01-30,0
0,消化道出血,pc,2020-01-31,0
0,消化道出血,pc,2020-02-01,0
0,消化道出血,pc,2020-02-02,0
0,消化道出血,pc,2020-02-03,59
0,消化道出血,pc,2020-02-04,57
0,消化道出血,pc,2020-02-05,57
0,消化道出血,pc,2020-02-06,63
0,消化道出血,pc,2020-02-07,57
0,消化道出血,pc,2020-02-08,0
0,消化道出血,pc,2020-02-09,0
0,消化道出血,pc,2020-02-10,57
0,消化道出血,pc,2020-02-11,0
0,消化道出血,pc,2020-02-12,0
0,消化道出血,pc,2020-02-13,0
0,消化道出血,pc,2020-02-14,0
0,消化道出血,pc,2020-02-15,57
0,消化道出血,pc,2020-02-16,0
0,消化道出血,pc,2020-02-17,0
0,消化道出血,pc,2020-02-18,66
0,消化道出血,pc,2020-02-19,0
0,消化道出血,pc,2020-02-20,59
0,消化道出血,pc,2020-02-21,64
0,消化道出血,pc,2020-02-22,0
0,消化道出血,pc,2020-02-23,0
0,消化道出血,pc,2020-02-24,61
0,消化道出血,pc,2020-02-25,57
0,消化道出血,pc,2020-02-26,57
0,消化道出血,pc,2020-02-27,0
0,消化道出血,pc,2020-02-28,57
0,消化道出血,pc,2020-02-29,0
0,消化道出血,pc,2020-03-01,57
0,消化道出血,pc,2020-03-02,57
0,消化道出血,pc,2020-03-03,59
0,消化道出血,pc,2020-03-04,0
0,消化道出血,pc,2020-03-05,61
0,消化道出血,pc,2020-03-06,59
0,消化道出血,pc,2020-03-07,57
0,消化道出血,pc,2020-03-08,0
0,消化道出血,pc,2020-03-09,57
0,消化道出血,pc,2020-03-10,0
0,消化道出血,pc,2020-03-11,61
0,消化道出血,pc,2020-03-12,63
0,消化道出血,pc,2020-03-13,59
0,消化道出血,pc,2020-03-14,59
0,消化道出血,pc,2020-03-15,61
0,消化道出血,pc,2020-03-16,57
0,消化道出血,pc,2020-03-17,61
0,消化道出血,pc,2020-03-18,57
0,消化道出血,pc,2020-03-19,61
0,消化道出血,pc,2020-03-20,0
0,消化道出血,pc,2020-03-21,0
0,消化道出血,pc,2020-03-22,57
0,消化道出血,pc,2020-03-23,59
0,消化道出血,pc,2020-03-24,59
0,消化道出血,pc,2020-03-25,0
0,消化道出血,pc,2020-03-26,57
0,消化道出血,pc,2020-03-27,57
0,消化道出血,pc,2020-03-28,57
0,消化道出血,pc,2020-03-29,0
0,消化道出血,pc,2020-03-30,57
0,消化道出血,pc,2020-03-31,0
0,消化道出血,pc,2020-04-01,57
0,消化道出血,pc,2020-04-02,59
0,消化道出血,pc,2020-04-03,0
0,消化道出血,pc,2020-04-04,59
0,消化道出血,pc,2020-04-05,0
0,消化道出血,pc,2020-04-06,61
0,消化道出血,pc,2020-04-07,57
0,消化道出血,pc,2020-04-08,0
0,消化道出血,pc,2020-04-09,57
0,消化道出血,pc,2020-04-10,57
0,消化道出血,pc,2020-04-11,57
0,消化道出血,pc,2020-04-12,57
0,消化道出血,pc,2020-04-13,57
0,消化道出血,pc,2020-04-14,57
0,消化道出血,pc,2020-04-15,59
0,消化道出血,pc,2020-04-16,57
0,消化道出血,pc,2020-04-17,63
0,消化道出血,pc,2020-04-18,61
0,消化道出血,wise,2019-06-23,80
0,消化道出血,wise,2019-06-24,84
0,消化道出血,wise,2019-06-25,100
0,消化道出血,wise,2019-06-26,105
0,消化道出血,wise,2019-06-27,91
0,消化道出血,wise,2019-06-28,70
0,消化道出血,wise,2019-06-29,79
0,消化道出血,wise,2019-06-30,76
0,消化道出血,wise,2019-07-01,93
0,消化道出血,wise,2019-07-02,76
0,消化道出血,wise,2019-07-03,93
0,消化道出血,wise,2019-07-04,86
0,消化道出血,wise,2019-07-05,84
0,消化道出血,wise,2019-07-06,83
0,消化道出血,wise,2019-07-07,86
0,消化道出血,wise,2019-07-08,86
0,消化道出血,wise,2019-07-09,80
0,消化道出血,wise,2019-07-10,99
0,消化道出血,wise,2019-07-11,79
0,消化道出血,wise,2019-07-12,97
0,消化道出血,wise,2019-07-13,79
0,消化道出血,wise,2019-07-14,86
0,消化道出血,wise,2019-07-15,93
0,消化道出血,wise,2019-07-16,89
0,消化道出血,wise,2019-07-17,76
0,消化道出血,wise,2019-07-18,80
0,消化道出血,wise,2019-07-19,76
0,消化道出血,wise,2019-07-20,80
0,消化道出血,wise,2019-07-21,89
0,消化道出血,wise,2019-07-22,87
0,消化道出血,wise,2019-07-23,80
0,消化道出血,wise,2019-07-24,79
0,消化道出血,wise,2019-07-25,73
0,消化道出血,wise,2019-07-26,70
0,消化道出血,wise,2019-07-27,74
0,消化道出血,wise,2019-07-28,100
0,消化道出血,wise,2019-07-29,91
0,消化道出血,wise,2019-07-30,82
0,消化道出血,wise,2019-07-31,78
0,消化道出血,wise,2019-08-01,99
0,消化道出血,wise,2019-08-02,79
0,消化道出血,wise,2019-08-03,78
0,消化道出血,wise,2019-08-04,79
0,消化道出血,wise,2019-08-05,79
0,消化道出血,wise,2019-08-06,87
0,消化道出血,wise,2019-08-07,76
0,消化道出血,wise,2019-08-08,82
0,消化道出血,wise,2019-08-09,83
0,消化道出血,wise,2019-08-10,79
0,消化道出血,wise,2019-08-11,82
0,消化道出血,wise,2019-08-12,87
0,消化道出血,wise,2019-08-13,79
0,消化道出血,wise,2019-08-14,86
0,消化道出血,wise,2019-08-15,71
0,消化道出血,wise,2019-08-16,78
0,消化道出血,wise,2019-08-17,79
0,消化道出血,wise,2019-08-18,78
0,消化道出血,wise,2019-08-19,80
0,消化道出血,wise,2019-08-20,65
0,消化道出血,wise,2019-08-21,89
0,消化道出血,wise,2019-08-22,82
0,消化道出血,wise,2019-08-23,80
0,消化道出血,wise,2019-08-24,69
0,消化道出血,wise,2019-08-25,67
0,消化道出血,wise,2019-08-26,80
0,消化道出血,wise,2019-08-27,71
0,消化道出血,wise,2019-08-28,73
0,消化道出血,wise,2019-08-29,78
0,消化道出血,wise,2019-08-30,84
0,消化道出血,wise,2019-08-31,83
0,消化道出血,wise,2019-09-01,84
0,消化道出血,wise,2019-09-02,71
0,消化道出血,wise,2019-09-03,79
0,消化道出血,wise,2019-09-04,73
0,消化道出血,wise,2019-09-05,74
0,消化道出血,wise,2019-09-06,84
0,消化道出血,wise,2019-09-07,63
0,消化道出血,wise,2019-09-08,71
0,消化道出血,wise,2019-09-09,89
0,消化道出血,wise,2019-09-10,73
0,消化道出血,wise,2019-09-11,80
0,消化道出血,wise,2019-09-12,61
0,消化道出血,wise,2019-09-13,83
0,消化道出血,wise,2019-09-14,67
0,消化道出血,wise,2019-09-15,73
0,消化道出血,wise,2019-09-16,79
0,消化道出血,wise,2019-09-17,78
0,消化道出血,wise,2019-09-18,76
0,消化道出血,wise,2019-09-19,63
0,消化道出血,wise,2019-09-20,79
0,消化道出血,wise,2019-09-21,79
0,消化道出血,wise,2019-09-22,73
0,消化道出血,wise,2019-09-23,84
0,消化道出血,wise,2019-09-24,78
0,消化道出血,wise,2019-09-25,78
0,消化道出血,wise,2019-09-26,70
0,消化道出血,wise,2019-09-27,82
0,消化道出血,wise,2019-09-28,71
0,消化道出血,wise,2019-09-29,86
0,消化道出血,wise,2019-09-30,67
0,消化道出血,wise,2019-10-01,73
0,消化道出血,wise,2019-10-02,83
0,消化道出血,wise,2019-10-03,79
0,消化道出血,wise,2019-10-04,65
0,消化道出血,wise,2019-10-05,79
0,消化道出血,wise,2019-10-06,60
0,消化道出血,wise,2019-10-07,66
0,消化道出血,wise,2019-10-08,76
0,消化道出血,wise,2019-10-09,82
0,消化道出血,wise,2019-10-10,70
0,消化道出血,wise,2019-10-11,82
0,消化道出血,wise,2019-10-12,70
0,消化道出血,wise,2019-10-13,83
0,消化道出血,wise,2019-10-14,69
0,消化道出血,wise,2019-10-15,71
0,消化道出血,wise,2019-10-16,63
0,消化道出血,wise,2019-10-17,83
0,消化道出血,wise,2019-10-18,74
0,消化道出血,wise,2019-10-19,70
0,消化道出血,wise,2019-10-20,71
0,消化道出血,wise,2019-10-21,70
0,消化道出血,wise,2019-10-22,74
0,消化道出血,wise,2019-10-23,71
0,消化道出血,wise,2019-10-24,60
0,消化道出血,wise,2019-10-25,78
0,消化道出血,wise,2019-10-26,63
0,消化道出血,wise,2019-10-27,74
0,消化道出血,wise,2019-10-28,73
0,消化道出血,wise,2019-10-29,78
0,消化道出血,wise,2019-10-30,82
0,消化道出血,wise,2019-10-31,73
0,消化道出血,wise,2019-11-01,67
0,消化道出血,wise,2019-11-02,63
0,消化道出血,wise,2019-11-03,78
0,消化道出血,wise,2019-11-04,82
0,消化道出血,wise,2019-11-05,79
0,消化道出血,wise,2019-11-06,60
0,消化道出血,wise,2019-11-07,74
0,消化道出血,wise,2019-11-08,65
0,消化道出血,wise,2019-11-09,82
0,消化道出血,wise,2019-11-10,78
0,消化道出血,wise,2019-11-11,66
0,消化道出血,wise,2019-11-12,74
0,消化道出血,wise,2019-11-13,84
0,消化道出血,wise,2019-11-14,89
0,消化道出血,wise,2019-11-15,74
0,消化道出血,wise,2019-11-16,78
0,消化道出血,wise,2019-11-17,99
0,消化道出血,wise,2019-11-18,80
0,消化道出血,wise,2019-11-19,79
0,消化道出血,wise,2019-11-20,70
0,消化道出血,wise,2019-11-21,71
0,消化道出血,wise,2019-11-22,89
0,消化道出血,wise,2019-11-23,78
0,消化道出血,wise,2019-11-24,63
0,消化道出血,wise,2019-11-25,84
0,消化道出血,wise,2019-11-26,84
0,消化道出血,wise,2019-11-27,86
0,消化道出血,wise,2019-11-28,74
0,消化道出血,wise,2019-11-29,84
0,消化道出血,wise,2019-11-30,73
0,消化道出血,wise,2019-12-01,66
0,消化道出血,wise,2019-12-02,80
0,消化道出血,wise,2019-12-03,82
0,消化道出血,wise,2019-12-04,84
0,消化道出血,wise,2019-12-05,82
0,消化道出血,wise,2019-12-06,80
0,消化道出血,wise,2019-12-07,70
0,消化道出血,wise,2019-12-08,71
0,消化道出血,wise,2019-12-09,74
0,消化道出血,wise,2019-12-10,91
0,消化道出血,wise,2019-12-11,79
0,消化道出血,wise,2019-12-12,73
0,消化道出血,wise,2019-12-13,93
0,消化道出血,wise,2019-12-14,73
0,消化道出血,wise,2019-12-15,84
0,消化道出血,wise,2019-12-16,70
0,消化道出血,wise,2019-12-17,73
0,消化道出血,wise,2019-12-18,78
0,消化道出血,wise,2019-12-19,84
0,消化道出血,wise,2019-12-20,92
0,消化道出血,wise,2019-12-21,87
0,消化道出血,wise,2019-12-22,78
0,消化道出血,wise,2019-12-23,96
0,消化道出血,wise,2019-12-24,79
0,消化道出血,wise,2019-12-25,87
0,消化道出血,wise,2019-12-26,79
0,消化道出血,wise,2019-12-27,84
0,消化道出血,wise,2019-12-28,73
0,消化道出血,wise,2019-12-29,70
0,消化道出血,wise,2019-12-30,76
0,消化道出血,wise,2019-12-31,79
0,消化道出血,wise,2020-01-01,66
0,消化道出血,wise,2020-01-02,83
0,消化道出血,wise,2020-01-03,79
0,消化道出血,wise,2020-01-04,79
0,消化道出血,wise,2020-01-05,74
0,消化道出血,wise,2020-01-06,83
0,消化道出血,wise,2020-01-07,89
0,消化道出血,wise,2020-01-08,73
0,消化道出血,wise,2020-01-09,73
0,消化道出血,wise,2020-01-10,71
0,消化道出血,wise,2020-01-11,79
0,消化道出血,wise,2020-01-12,71
0,消化道出血,wise,2020-01-13,67
0,消化道出血,wise,2020-01-14,66
0,消化道出血,wise,2020-01-15,73
0,消化道出血,wise,2020-01-16,76
0,消化道出血,wise,2020-01-17,69
0,消化道出血,wise,2020-01-18,66
0,消化道出血,wise,2020-01-19,69
0,消化道出血,wise,2020-01-20,63
0,消化道出血,wise,2020-01-21,61
0,消化道出血,wise,2020-01-22,69
0,消化道出血,wise,2020-01-23,67
0,消化道出血,wise,2020-01-24,73
0,消化道出血,wise,2020-01-25,58
0,消化道出血,wise,2020-01-26,65
0,消化道出血,wise,2020-01-27,63
0,消化道出血,wise,2020-01-28,70
0,消化道出血,wise,2020-01-29,67
0,消化道出血,wise,2020-01-30,73
0,消化道出血,wise,2020-01-31,71
0,消化道出血,wise,2020-02-01,65
0,消化道出血,wise,2020-02-02,76
0,消化道出血,wise,2020-02-03,67
0,消化道出血,wise,2020-02-04,71
0,消化道出血,wise,2020-02-05,73
0,消化道出血,wise,2020-02-06,78
0,消化道出血,wise,2020-02-07,67
0,消化道出血,wise,2020-02-08,71
0,消化道出血,wise,2020-02-09,76
0,消化道出血,wise,2020-02-10,69
0,消化道出血,wise,2020-02-11,67
0,消化道出血,wise,2020-02-12,80
0,消化道出血,wise,2020-02-13,74
0,消化道出血,wise,2020-02-14,67
0,消化道出血,wise,2020-02-15,66
0,消化道出血,wise,2020-02-16,76
0,消化道出血,wise,2020-02-17,69
0,消化道出血,wise,2020-02-18,70
0,消化道出血,wise,2020-02-19,74
0,消化道出血,wise,2020-02-20,74
0,消化道出血,wise,2020-02-21,71
0,消化道出血,wise,2020-02-22,73
0,消化道出血,wise,2020-02-23,66
0,消化道出血,wise,2020-02-24,82
0,消化道出血,wise,2020-02-25,71
0,消化道出血,wise,2020-02-26,67
0,消化道出血,wise,2020-02-27,70
0,消化道出血,wise,2020-02-28,73
0,消化道出血,wise,2020-02-29,80
0,消化道出血,wise,2020-03-01,71
0,消化道出血,wise,2020-03-02,71
0,消化道出血,wise,2020-03-03,78
0,消化道出血,wise,2020-03-04,78
0,消化道出血,wise,2020-03-05,73
0,消化道出血,wise,2020-03-06,63
0,消化道出血,wise,2020-03-07,66
0,消化道出血,wise,2020-03-08,73
0,消化道出血,wise,2020-03-09,70
0,消化道出血,wise,2020-03-10,82
0,消化道出血,wise,2020-03-11,86
0,消化道出血,wise,2020-03-12,84
0,消化道出血,wise,2020-03-13,76
0,消化道出血,wise,2020-03-14,69
0,消化道出血,wise,2020-03-15,78
0,消化道出血,wise,2020-03-16,74
0,消化道出血,wise,2020-03-17,82
0,消化道出血,wise,2020-03-18,67
0,消化道出血,wise,2020-03-19,71
0,消化道出血,wise,2020-03-20,67
0,消化道出血,wise,2020-03-21,63
0,消化道出血,wise,2020-03-22,79
0,消化道出血,wise,2020-03-23,82
0,消化道出血,wise,2020-03-24,73
0,消化道出血,wise,2020-03-25,66
0,消化道出血,wise,2020-03-26,73
0,消化道出血,wise,2020-03-27,78
0,消化道出血,wise,2020-03-28,71
0,消化道出血,wise,2020-03-29,76
0,消化道出血,wise,2020-03-30,79
0,消化道出血,wise,2020-03-31,65
0,消化道出血,wise,2020-04-01,89
0,消化道出血,wise,2020-04-02,80
0,消化道出血,wise,2020-04-03,73
0,消化道出血,wise,2020-04-04,82
0,消化道出血,wise,2020-04-05,73
0,消化道出血,wise,2020-04-06,79
0,消化道出血,wise,2020-04-07,73
0,消化道出血,wise,2020-04-08,73
0,消化道出血,wise,2020-04-09,65
0,消化道出血,wise,2020-04-10,61
0,消化道出血,wise,2020-04-11,74
0,消化道出血,wise,2020-04-12,63
0,消化道出血,wise,2020-04-13,74
0,消化道出血,wise,2020-04-14,67
0,消化道出血,wise,2020-04-15,74
0,消化道出血,wise,2020-04-16,70
0,消化道出血,wise,2020-04-17,76
0,消化道出血,wise,2020-04-18,78
0,幽门螺杆菌,all,2020-04-19,291
0,幽门螺杆菌,all,2020-04-20,368
0,幽门螺杆菌,all,2020-04-21,375
0,幽门螺杆菌,all,2020-04-22,366
0,幽门螺杆菌,all,2020-04-23,351
0,幽门螺杆菌,all,2020-04-24,354
0,幽门螺杆菌,all,2020-04-25,310
0,幽门螺杆菌,all,2020-04-26,335
0,幽门螺杆菌,all,2020-04-27,317
0,幽门螺杆菌,all,2020-04-28,342
0,幽门螺杆菌,all,2020-04-29,356
0,幽门螺杆菌,all,2020-04-30,335
0,幽门螺杆菌,all,2020-05-01,285
0,幽门螺杆菌,all,2020-05-02,279
0,幽门螺杆菌,all,2020-05-03,233
0,幽门螺杆菌,all,2020-05-04,289
0,幽门螺杆菌,all,2020-05-05,278
0,幽门螺杆菌,all,2020-05-06,331
0,幽门螺杆菌,all,2020-05-07,310
0,幽门螺杆菌,all,2020-05-08,350
0,幽门螺杆菌,all,2020-05-09,284
0,幽门螺杆菌,all,2020-05-10,257
0,幽门螺杆菌,all,2020-05-11,299
0,幽门螺杆菌,all,2020-05-12,331
0,幽门螺杆菌,all,2020-05-13,311
0,幽门螺杆菌,all,2020-05-14,301
0,幽门螺杆菌,all,2020-05-15,329
0,幽门螺杆菌,all,2020-05-16,290
0,幽门螺杆菌,all,2020-05-17,273
0,幽门螺杆菌,all,2020-05-18,314
0,幽门螺杆菌,all,2020-05-19,351
0,幽门螺杆菌,all,2020-05-20,320
0,幽门螺杆菌,all,2020-05-21,339
0,幽门螺杆菌,all,2020-05-22,372
0,幽门螺杆菌,all,2020-05-23,301
0,幽门螺杆菌,all,2020-05-24,252
0,幽门螺杆菌,all,2020-05-25,290
0,幽门螺杆菌,all,2020-05-26,326
0,幽门螺杆菌,all,2020-05-27,348
0,幽门螺杆菌,all,2020-05-28,490
0,幽门螺杆菌,all,2020-05-29,363
0,幽门螺杆菌,all,2020-05-30,345
0,幽门螺杆菌,all,2020-05-31,327
0,幽门螺杆菌,all,2020-06-01,330
0,幽门螺杆菌,all,2020-06-02,321
0,幽门螺杆菌,all,2020-06-03,300
0,幽门螺杆菌,all,2020-06-04,335
0,幽门螺杆菌,all,2020-06-05,307
0,幽门螺杆菌,all,2020-06-06,306
0,幽门螺杆菌,all,2020-06-07,278
0,幽门螺杆菌,all,2020-06-08,328
0,幽门螺杆菌,all,2020-06-09,316
0,幽门螺杆菌,all,2020-06-10,332
0,幽门螺杆菌,all,2020-06-11,306
0,幽门螺杆菌,all,2020-06-12,348
0,幽门螺杆菌,all,2020-06-13,285
0,幽门螺杆菌,all,2020-06-14,267
0,幽门螺杆菌,all,2020-06-15,328
0,幽门螺杆菌,all,2020-06-16,295
0,幽门螺杆菌,all,2020-06-17,322
0,幽门螺杆菌,all,2020-06-18,323
0,幽门螺杆菌,all,2020-06-19,343
0,幽门螺杆菌,all,2020-06-20,264
0,幽门螺杆菌,all,2020-06-21,247
0,幽门螺杆菌,all,2020-06-22,319
0,幽门螺杆菌,all,2020-06-23,297
0,幽门螺杆菌,all,2020-06-24,328
0,幽门螺杆菌,all,2020-06-25,273
0,幽门螺杆菌,all,2020-06-26,250
0,幽门螺杆菌,all,2020-06-27,267
0,幽门螺杆菌,all,2020-06-28,329
0,幽门螺杆菌,all,2020-06-29,303
0,幽门螺杆菌,all,2020-06-30,290
0,幽门螺杆菌,all,2020-07-01,267
